801091147,,,,,,,,,,
Date,Sensor1 (S1),Sensor2 (S2),Level (AI_1),Level (AI_2),Level (AI_4),Level (AI_5),FlowMeter Total (DI_1),FlowMeter Total (DI_2),FlowMeter Total (DI_3),FlowMeter Total (DI_4)
,Blr1 TDS,Blr 2 TDS,WT-3459,WT-3730,WT-3516,PP-3060M,Blr 1 FW Meter,Blr 2 FW Meter,RO Make Up,Boiler Make Up
,µS,µS,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons,Gallons
11/16/2011 7:18,946.86,949.33,112,139,112,131,122869848,94563400,13410169,10008716
11/16/2011 7:28,946.86,956.41,111,139,112,131,122870712,94564152,13410372,10008812
11/16/2011 7:38,946.86,949.24,111,139,112,131,122871560,94564912,13410572,10008947
11/16/2011 7:48,946.86,949.24,111,139,112,131,122872408,94565616,13410770,10009015
11/16/2011 7:58,946.86,949.24,111,138,112,131,122873248,94566312,13410966,10009096
11/16/2011 8:08,946.86,949.24,111,138,112,131,122874128,94567048,13411162,10009134
11/16/2011 8:18,946.86,949.24,111,138,112,131,122874976,94567744,13411371,10009172
11/16/2011 8:28,946.86,949.24,111,138,112,131,122875848,94568456,13411582,10009215
11/16/2011 8:38,946.86,949.24,111,138,112,131,122876712,94569200,13411582,10009260
11/16/2011 8:48,946.86,949.24,111,138,112,131,122877584,94569928,13411582,10009297
11/16/2011 8:58,964.74,949.24,111,138,112,131,122878488,94570672,13411582,10009382
11/16/2011 9:08,966.1,949.24,111,139,112,131,122879424,94571384,13411582,10009527
11/16/2011 9:18,955.11,949.24,111,139,112,131,122880368,94572144,13411582,10009686
11/16/2011 9:28,947.27,949.24,111,139,112,131,122881224,94572840,13411582,10009774
11/16/2011 9:38,947.27,917.97,111,139,112,131,122882080,94573560,13411582,10009812
11/16/2011 9:48,947.27,951.41,111,139,112,131,122882944,94574344,13411582,10009935
11/16/2011 9:58,947.27,944.76,111,139,112,131,122883816,94575128,13411582,10010082
11/16/2011 10:08,947.27,946.75,111,139,112,131,122884648,94575840,13411582,10010168
11/16/2011 10:18,947.27,946.75,111,139,112,131,122885488,94576536,13411582,10010241
11/16/2011 10:28,947.27,946.75,111,139,112,131,122886336,94577232,13411582,10010279
11/16/2011 10:38,947.27,946.75,111,139,112,131,122887184,94577936,13411582,10010345
11/16/2011 10:48,947.27,946.75,111,139,112,131,122888016,94578624,13411582,10010421
11/16/2011 10:58,947.27,946.75,111,139,112,131,122888856,94579304,13411582,10010540
11/16/2011 11:08,947.27,946.75,111,139,112,131,122889688,94580008,13411582,10010586
11/16/2011 11:18,947.27,946.75,111,139,112,131,122890520,94580680,13411582,10010661
11/16/2011 11:28,477.74,946.75,111,139,112,131,122891416,94581408,13411582,10010698
11/16/2011 11:38,477.26,946.75,111,139,112,131,122892336,94582144,13411582,10010769
11/16/2011 11:48,945.08,946.75,111,139,112,131,122893240,94582872,13411691,10010922
11/16/2011 11:58,945.08,946.75,111,139,112,131,122894072,94583544,13411861,10011004
11/16/2011 12:08,945.08,953.94,111,139,112,131,122894912,94584280,13412028,10011109
11/16/2011 12:18,945.08,931.98,111,139,112,131,122895744,94585024,13412194,10011250
11/16/2011 12:28,945.08,945.63,111,139,112,131,122896584,94585728,13412359,10011349
11/16/2011 12:38,945.08,945.63,111,139,112,131,122897400,94586408,13412522,10011398
11/16/2011 12:48,945.08,945.63,111,138,112,131,122898240,94587112,13412693,10011451
11/16/2011 12:58,945.08,945.63,111,137,112,131,122899072,94587800,13412872,10011512
11/16/2011 13:08,945.08,945.63,111,137,112,131,122899928,94588512,13413053,10011550
11/16/2011 13:18,945.08,945.63,111,138,112,131,122900768,94589216,13413235,10011587
11/16/2011 13:28,945.08,945.63,111,137,112,131,122901624,94589928,13413419,10011677
11/16/2011 13:38,945.08,945.63,111,137,112,131,122902480,94590672,13413602,10011715
11/16/2011 13:48,644.11,945.63,111,137,112,131,122903344,94591384,13413787,10011753
11/16/2011 13:58,473.13,945.63,111,137,112,131,122904224,94592088,13413972,10011834
11/16/2011 14:08,469.44,945.63,111,138,112,131,122905128,94592800,13414156,10012006
11/16/2011 14:18,948.9,945.63,111,139,112,131,122906008,94593520,13414232,10012085
11/16/2011 14:28,948.9,959.42,111,139,112,131,122906848,94594256,13414232,10012187
11/16/2011 14:38,948.9,954.64,111,139,112,131,122907696,94595024,13414232,10012322
11/16/2011 14:48,948.9,945.56,111,139,112,131,122908552,94595784,13414232,10012446
11/16/2011 14:58,948.9,945.56,111,139,112,131,122909408,94596512,13414232,10012529
11/16/2011 15:08,948.9,945.56,111,139,112,131,122910240,94597200,13414232,10012595
11/16/2011 15:18,948.9,945.56,111,139,112,131,122911064,94597888,13414232,10012641
11/16/2011 15:28,948.9,945.56,111,139,112,131,122911896,94598560,13414232,10012717
11/16/2011 15:38,948.9,945.56,111,139,112,131,122912736,94599248,13414232,10012765
11/16/2011 15:48,948.9,945.56,111,139,112,131,122913560,94599912,13414232,10012821
11/16/2011 15:58,948.9,945.56,111,139,112,131,122914376,94600576,13414232,10012868
11/16/2011 16:08,948.9,945.56,111,139,112,131,122915216,94601272,13414232,10012943
11/16/2011 16:18,974.6,945.56,111,139,112,131,122916088,94601976,13414232,10012981
11/16/2011 16:28,961.69,945.56,111,139,112,131,122916976,94602656,13414232,10013097
11/16/2011 16:38,957.66,945.56,111,139,112,131,122917856,94603352,13414232,10013263
11/16/2011 16:48,948.85,960.36,111,139,112,131,122919064,94604064,13414232,10013449
11/16/2011 16:58,946.38,948.72,111,139,112,131,122919904,94604776,13414237,10013691
11/16/2011 17:08,946.38,948.72,111,138,112,131,122920728,94605480,13414442,10013732
11/16/2011 17:18,946.38,948.72,111,138,112,131,122921584,94606208,13414643,10013769
11/16/2011 17:28,946.38,948.72,111,138,112,131,122922416,94606896,13414841,10013807
11/16/2011 17:38,946.38,948.72,111,138,112,131,122923256,94607576,13415038,10013845
11/16/2011 17:48,946.38,948.72,111,138,112,131,122924096,94608272,13415237,10013882
11/16/2011 17:58,946.38,948.72,111,138,112,131,122924944,94608976,13415453,10013920
11/16/2011 18:08,946.38,948.72,111,138,112,131,122925800,94609696,13415667,10013958
11/16/2011 18:18,946.38,948.72,111,138,112,131,122926656,94610400,13415883,10013995
11/16/2011 18:28,946.38,948.72,111,138,112,131,122927504,94611120,13416023,10014039
11/16/2011 18:38,946.38,948.72,111,137,112,131,122928360,94611832,13416023,10014104
11/16/2011 18:48,946.38,948.72,111,138,112,131,122929216,94612544,13416023,10014186
11/16/2011 18:58,501.69,973.58,111,137,112,131,122930080,94613256,13416023,10014324
11/16/2011 19:08,473.76,937.68,111,137,112,131,122931000,94614040,13416023,10014538
11/16/2011 19:18,949.58,939.15,111,137,112,131,122931920,94614816,13416023,10014755
11/16/2011 19:28,949.58,946.87,111,138,112,131,122932768,94615552,13416023,10014876
11/16/2011 19:38,949.58,946.87,111,138,112,131,122933608,94616224,13416023,10014919
11/16/2011 19:48,949.58,946.87,111,138,112,131,122934456,94616936,13416023,10014959
11/16/2011 19:58,949.58,946.87,111,138,112,131,122935312,94617648,13416023,10014997
11/16/2011 20:08,949.58,946.87,111,138,112,131,122936160,94618352,13416023,10015035
11/16/2011 20:18,949.58,946.87,111,138,112,131,122937008,94619064,13416023,10015092
11/16/2011 20:28,949.58,946.87,111,138,112,131,122937856,94619776,13416023,10015153
11/16/2011 20:38,949.58,946.87,111,138,112,130,122938712,94620472,13416023,10015191
11/16/2011 20:48,949.58,946.87,111,138,112,130,122939560,94621176,13416023,10015267
11/16/2011 20:58,949.58,946.87,111,138,112,130,122940416,94621880,13416023,10015361
11/16/2011 21:08,949.58,946.87,111,138,112,130,122941248,94622576,13416023,10015404
11/16/2011 21:18,919.43,946.87,111,138,112,130,122942120,94623288,13416023,10015441
11/16/2011 21:28,476.91,961.12,111,138,112,130,122943032,94624040,13416023,10015610
11/16/2011 21:38,470.28,945.67,110,138,112,130,122943944,94624816,13416023,10015835
11/16/2011 21:48,949.33,945.23,111,138,112,130,122944840,94625576,13416023,10015987
11/16/2011 21:58,949.33,945.23,110,138,112,130,122945688,94626280,13416023,10016025
11/16/2011 22:08,949.33,945.23,111,138,112,130,122946544,94626992,13416023,10016087
11/16/2011 22:18,949.33,945.23,110,138,112,130,122947400,94627704,13416023,10016132
11/16/2011 22:28,949.33,945.23,111,138,112,130,122948264,94628416,13416023,10016170
11/16/2011 22:38,949.33,945.23,111,138,112,130,122949120,94629136,13416024,10016238
11/16/2011 22:48,949.33,945.23,111,138,112,130,122949976,94629832,13416187,10016277
11/16/2011 22:58,949.33,945.23,111,138,112,130,122950832,94630536,13416355,10016345
11/16/2011 23:08,949.33,945.23,110,138,112,130,122951704,94631248,13416521,10016383
11/16/2011 23:18,949.33,945.23,110,138,112,130,122952560,94631992,13416698,10016432
11/16/2011 23:28,949.33,945.23,111,138,112,130,122953408,94632680,13416880,10016510
11/16/2011 23:38,949.33,945.23,111,138,112,130,122954272,94633416,13417061,10016575
11/16/2011 23:48,966.42,957.68,111,138,112,130,122955160,94634152,13417243,10016680
11/16/2011 23:58,959.01,944.4,110,138,112,130,122956080,94634912,13417425,10016885
11/17/2011 0:08,953.22,944.4,111,138,112,130,122956976,94635608,13417609,10017034
11/17/2011 0:18,949.13,944.4,111,138,112,130,122957864,94636352,13417793,10017184
11/17/2011 0:28,949.13,944.4,110,138,112,130,122958712,94637040,13417978,10017227
11/17/2011 0:38,949.13,944.4,111,138,112,130,122959560,94637736,13418163,10017265
11/17/2011 0:48,949.13,944.4,111,138,112,130,122960400,94638424,13418334,10017305
11/17/2011 0:58,949.13,944.4,111,138,112,130,122961272,94639152,13418496,10017355
11/17/2011 1:08,949.13,944.4,111,138,112,130,122962128,94639856,13418656,10017399
11/17/2011 1:18,949.13,944.4,110,138,112,130,122963000,94640568,13418816,10017449
11/17/2011 1:28,949.13,944.4,111,137,112,130,122963856,94641280,13418980,10017509
11/17/2011 1:38,949.13,944.4,111,137,112,130,122964720,94642016,13419143,10017550
11/17/2011 1:48,949.13,944.4,111,137,112,130,122965584,94642728,13419306,10017596
11/17/2011 1:58,949.13,968.88,110,137,112,130,122966432,94643440,13419468,10017678
11/17/2011 2:08,949.13,937.66,110,137,112,130,122967304,94644240,13419642,10017793
11/17/2011 2:18,1073.07,944.03,110,138,112,130,122968200,94645016,13419693,10017973
11/17/2011 2:28,478.33,944.03,111,138,112,130,122969112,94645712,13419693,10018119
11/17/2011 2:38,468.81,944.03,111,138,112,130,122970016,94646440,13419693,10018298
11/17/2011 2:48,946.8,944.03,110,138,112,130,122970928,94647136,13419693,10018411
11/17/2011 2:58,946.8,944.03,110,138,112,130,122971784,94647848,13419693,10018485
11/17/2011 3:08,946.8,944.03,111,138,112,130,122972632,94648544,13419693,10018525
11/17/2011 3:18,946.8,944.03,110,138,112,130,122973480,94649232,13419693,10018525
11/17/2011 3:28,946.8,944.03,111,138,112,130,122974344,94649952,13419693,10018538
11/17/2011 3:38,946.8,944.03,110,138,112,130,122975184,94650624,13419693,10018628
11/17/2011 3:48,946.8,944.03,110,138,112,130,122976040,94651320,13419693,10018665
11/17/2011 3:58,946.8,944.03,110,138,112,130,122976904,94652024,13419693,10018706
11/17/2011 4:08,946.8,944.03,110,138,112,130,122977768,94652736,13419693,10018756
11/17/2011 4:18,946.8,1006.94,110,138,111,130,122978616,94653424,13419693,10018838
11/17/2011 4:28,946.8,953.45,110,138,111,130,122979464,94654160,13419693,10018961
11/17/2011 4:38,946.8,946.04,110,138,112,130,122980320,94654920,13419693,10019077
11/17/2011 4:48,1070.48,946.04,110,138,112,130,122981192,94655632,13419693,10019151
11/17/2011 4:58,948.04,946.04,110,138,112,130,122982096,94656328,13419693,10019294
11/17/2011 5:08,948.04,946.04,110,138,112,130,122982960,94657040,13419693,10019353
11/17/2011 5:18,948.04,946.04,110,138,112,130,122983824,94657760,13419693,10019393
11/17/2011 5:28,948.04,946.04,110,138,112,130,122984688,94658464,13419693,10019456
11/17/2011 5:38,948.04,946.04,110,138,111,130,122985536,94659168,13419693,10019514
11/17/2011 5:48,948.04,946.04,110,138,112,130,122986392,94659856,13419693,10019573
11/17/2011 5:58,948.04,946.04,110,138,112,130,122987256,94660552,13419693,10019610
11/17/2011 6:08,948.04,946.04,110,138,111,130,122988104,94661264,13419693,10019691
11/17/2011 6:18,948.04,946.04,110,138,112,130,122988944,94661936,13419693,10019734
11/17/2011 6:28,948.04,946.04,110,138,112,130,122989800,94662656,13419840,10019772
11/17/2011 6:38,948.04,1270.27,110,138,111,130,122990656,94663344,13420011,10019836
11/17/2011 6:48,948.04,952.67,110,138,112,130,122991512,94664088,13420178,10019966
11/17/2011 6:58,1020.66,948.45,110,138,112,130,122992360,94664800,13420343,10020039
11/17/2011 7:08,982.63,948.45,110,138,112,130,122993264,94665480,13420507,10020180
11/17/2011 7:18,964.04,948.45,110,138,111,130,122994176,94666192,13420670,10020317
11/17/2011 7:28,956.8,948.45,110,138,112,130,122995096,94666912,13420832,10020471
11/17/2011 7:38,955.5,948.45,110,138,111,130,122996008,94667616,13421003,10020589
11/17/2011 7:48,950.41,948.45,110,138,112,130,122996928,94668320,13421183,10020744
11/17/2011 7:58,949.63,948.45,110,138,112,130,122997792,94669040,13421363,10020807
11/17/2011 8:08,949.63,948.45,110,138,111,130,122998656,94669752,13421544,10020844
11/17/2011 8:18,949.63,948.45,110,138,112,130,122999520,94670488,13421722,10020882
11/17/2011 8:28,949.63,948.45,110,138,112,130,123000400,94671216,13421904,10020919
11/17/2011 8:38,949.63,948.45,110,138,112,130,123001288,94671960,13422086,10020957
11/17/2011 8:48,949.63,948.45,110,138,111,130,123002152,94672688,13422270,10020995
11/17/2011 8:58,949.63,956.67,110,138,112,130,123003032,94673480,13422453,10021079
11/17/2011 9:08,949.63,954.35,110,138,111,130,123003920,94674288,13422632,10021278
11/17/2011 9:18,949.63,949.79,110,138,112,130,123004784,94675024,13422798,10021377
11/17/2011 9:28,949.63,949.79,110,138,112,129,123005624,94675720,13422959,10021423
11/17/2011 9:38,949.63,949.79,110,138,111,129,123006496,94676448,13423114,10021460
11/17/2011 9:48,949.63,949.79,110,138,112,130,123007352,94677168,13423119,10021503
11/17/2011 9:58,484.51,949.79,110,138,112,129,123008264,94677888,13423119,10021629
11/17/2011 10:08,476.69,949.79,110,138,111,129,123009176,94678632,13423119,10021758
11/17/2011 10:18,949.85,949.79,110,138,111,129,123010096,94679360,13423119,10021910
11/17/2011 10:28,949.85,949.79,110,138,111,129,123010944,94680080,13423119,10021981
11/17/2011 10:38,949.85,949.79,110,138,111,129,123011808,94680784,13423119,10022019
11/17/2011 10:48,949.85,949.79,110,138,112,129,123012672,94681520,13423119,10022060
11/17/2011 10:58,949.85,949.79,110,138,111,129,123013544,94682240,13423119,10022099
11/17/2011 11:08,949.85,949.79,110,138,112,129,123014400,94682952,13423119,10022170
11/17/2011 11:18,949.85,966.27,110,138,112,130,123015880,94683688,13423119,10022280
11/17/2011 11:28,949.85,960.98,110,138,112,130,123016760,94684456,13423119,10022445
11/17/2011 11:38,949.85,948.66,110,138,112,130,123017616,94685216,13423119,10022586
11/17/2011 11:48,949.85,948.66,110,138,111,129,123018464,94685928,13423119,10022636
11/17/2011 11:58,949.85,948.66,110,138,112,130,123019304,94686616,13423119,10022704
11/17/2011 12:08,949.85,948.66,110,138,112,129,123020168,94687328,13423119,10022747
11/17/2011 12:18,630.46,948.66,110,138,112,129,123021024,94688040,13423119,10022824
11/17/2011 12:28,479.34,948.66,110,138,112,129,123021936,94688752,13423119,10022929
11/17/2011 12:38,475.71,948.66,110,138,112,129,123022848,94689480,13423119,10023103
11/17/2011 12:48,949.96,948.66,110,138,112,129,123023760,94690192,13423119,10023216
11/17/2011 12:58,949.96,948.66,110,138,112,129,123024608,94690896,13423119,10023310
11/17/2011 13:08,949.96,948.66,110,138,112,129,123025448,94691592,13423119,10023377
11/17/2011 13:18,949.96,948.66,110,138,112,129,123026272,94692288,13423256,10023428
11/17/2011 13:28,949.96,948.66,110,138,112,129,123027136,94693000,13423440,10023465
11/17/2011 13:38,949.96,1176.6,110,138,112,129,123027992,94693704,13423623,10023525
11/17/2011 13:48,949.96,948.87,110,137,112,129,123028864,94694496,13423807,10023629
11/17/2011 13:58,949.96,934.48,110,138,112,129,123029736,94695272,13423989,10023765
11/17/2011 14:08,949.96,948.68,110,137,112,129,123030616,94696040,13424173,10023875
11/17/2011 14:18,949.96,948.68,110,138,111,129,123031464,94696744,13424356,10023962
11/17/2011 14:28,949.96,948.68,110,138,112,129,123032336,94697480,13424446,10024004
11/17/2011 14:38,949.96,948.68,110,137,111,129,123033200,94698200,13424611,10024043
11/17/2011 14:48,990.36,948.68,110,137,111,129,123034072,94698952,13424775,10024110
11/17/2011 14:58,968.63,948.68,110,137,111,129,123035000,94699704,13424936,10024232
11/17/2011 15:08,963.33,948.68,110,137,111,129,123035936,94700456,13425100,10024369
11/17/2011 15:18,956.75,948.68,110,137,111,129,123036864,94701184,13425262,10024521
11/17/2011 15:28,949.9,948.68,110,137,111,129,123037776,94701928,13425421,10024642
11/17/2011 15:38,949.12,948.68,110,137,111,129,123038648,94702656,13425580,10024720
11/17/2011 15:48,949.12,948.68,110,137,112,129,123039520,94703392,13425759,10024817
11/17/2011 15:58,949.12,948.68,110,137,112,129,123040376,94704120,13425939,10024855
11/17/2011 16:08,949.12,982.05,110,137,111,129,123041264,94704896,13426120,10024900
11/17/2011 16:18,949.12,961.3,110,137,111,129,123042128,94705712,13426301,10025059
11/17/2011 16:28,949.12,954.69,110,137,112,129,123043000,94706528,13426484,10025152
11/17/2011 16:38,949.12,945.04,110,137,111,129,123043896,94707344,13426643,10025309
11/17/2011 16:48,949.12,945.04,110,137,112,129,123044760,94708080,13426643,10025349
11/17/2011 16:58,949.12,945.04,110,137,112,129,123045632,94708856,13426643,10025387
11/17/2011 17:08,949.12,945.04,110,137,112,129,123046512,94709584,13426643,10025479
11/17/2011 17:18,949.12,945.04,110,137,112,129,123047368,94710320,13426643,10025526
11/17/2011 17:28,949.12,945.04,110,137,112,129,123048248,94711064,13426643,10025564
11/17/2011 17:38,492.92,945.04,110,137,112,129,123049168,94711800,13426643,10025718
11/17/2011 17:48,484.1,945.04,110,137,111,129,123050112,94712552,13426643,10025826
11/17/2011 17:58,477.8,945.04,110,137,112,129,123051040,94713296,13426643,10025968
11/17/2011 18:08,478.12,945.04,110,137,111,129,123051952,94714000,13426643,10026100
11/17/2011 18:18,949.56,945.04,110,137,112,129,123052832,94714720,13426643,10026232
11/17/2011 18:28,949.56,945.04,110,137,111,129,123053688,94715432,13426643,10026281
11/17/2011 18:38,949.56,996.06,110,137,112,129,123054544,94716160,13426643,10026372
11/17/2011 18:48,949.56,961.11,110,137,112,129,123055408,94716928,13426643,10026454
11/17/2011 18:58,949.56,954.15,110,137,111,129,123056280,94717728,13426643,10026644
11/17/2011 19:08,949.56,949.29,110,137,112,129,123057144,94718472,13426643,10026735
11/17/2011 19:18,949.56,949.29,110,137,112,129,123058008,94719192,13426643,10026794
