1006010059,,,,,,,,,,,,,,,,
Date,Sensor1 (S1),Sensor2 (S2),Sensor Temperature1 (S1),Sensor Temperature2 (S2),Level (AI_1),Level (AI_2),Level (AI_3),Level (AI_4),Level (AI_6),FlowMeter Rate (AI_5),FlowMeter Rate (AI_8),FlowMeter Total (AI_5),FlowMeter Total (AI_8),FlowMeter Rate (DI_B),FlowMeter Total (DI_A),FlowMeter Total (DI_B)
,Boiler 1 Cond.,Boiler 2 Cond.,Boiler 1 Cond.,Boiler 2 Cond.,PP3060M,WT3462,WT3516,WT3730,AF1025,Blr 1 FW,Blr 2 FW,Blr 1 FW,Blr 2 FW,Combined Boiler,Boiler Make Up,Combined Boiler
,µS,µS,F,F,Gallons,Gallons,Gallons,Gallons,Gallons,gal/min.,gal/min.,gal,gal,GPM,Gallons,Gallons
11/21/2011 17:28,2659.12,2685.4,319,292,90,59,103,115,50,188.57,163.85,198226.39,188923.06,390.9,158700,392712.41
11/21/2011 17:38,2659.12,2685.4,319,292,90,58,103,116,50,189.37,169.45,200071.05,190684.05,394.81,160100,396366.09
11/21/2011 17:48,2797.77,2685.4,319,292,91,58,103,115,50,181.72,181.99,201919.39,192451.13,343.93,161500,400031.19
11/21/2011 17:58,2769.8,1915.17,326,306,91,58,103,115,50,185.1,188.93,203820.36,194265.56,353.6,163100,403820.53
11/21/2011 18:08,2600.53,2127.81,329,297,91,58,103,116,50,185.28,177.37,205716.81,196096.2,351.64,164600,407596.81
11/21/2011 18:18,2690.29,1865.93,328,286,90,58,103,116,50,193.82,177.81,207640.67,197853.83,368.88,166100,411305.59
11/21/2011 18:28,2690.29,1995.41,328,290,90,58,103,116,50,187.33,175.94,209559.91,199596.83,359.22,167700,415043.16
11/21/2011 18:38,2690.29,2156.41,328,290,89,58,103,115,50,189.99,175.5,211448.81,201335.14,405.21,169100,418706.53
11/21/2011 18:48,2892.9,1895.78,322,291,90,58,103,116,50,187.77,179.77,213363.81,203159.36,401.79,170600,422501.53
11/21/2011 18:58,2705.5,2692.73,325,292,90,58,103,115,50,206.27,184.3,215288.7,204982.48,369.99,172100,426309.88
11/21/2011 19:08,2730.63,2692.73,326,292,90,58,103,115,50,205.82,183.86,217132.19,206827.55,354.57,173600,430054.88
11/21/2011 19:18,2745.76,2692.73,326,292,90,58,102,115,50,209.56,189.91,218997.03,208675.27,369.25,175000,433825.44
11/21/2011 19:28,2648.67,2485.3,324,274,90,58,102,115,50,197.55,181.9,220859.05,210506.27,406.92,176500,437593.28
11/21/2011 19:38,2605.8,1897.31,327,301,90,58,102,115,50,187.86,188.57,222792.16,212347.36,405.09,178100,441430.78
11/21/2011 19:48,2711.53,2109.32,328,286,90,58,102,116,50,189.55,192.13,224715.69,214190.2,323.75,179600,445266.94
11/21/2011 19:58,2682.13,2190.52,327,286,89,57,102,115,50,199.78,165.54,226631.67,215999.83,382.83,181100,449055.91
11/21/2011 20:08,2682.13,2092.5,327,289,90,58,102,115,50,195.95,169.81,228574,217765.84,371.58,182600,452815.91
11/21/2011 20:18,2682.13,1778.75,327,290,90,57,102,115,50,192.31,177.63,230502.92,219530.34,303.57,184100,456567.5
11/21/2011 20:28,2875.46,2043.05,320,291,90,57,102,115,50,186.44,188.48,232417.81,221304.44,413.28,185600,460335.63
11/21/2011 20:38,2861.01,2005.14,323,291,90,57,102,115,50,189.91,182.26,234355.16,223151.2,402.89,187100,464185.09
11/21/2011 20:48,2638.33,2688.44,323,291,90,57,102,115,50,192.22,182.61,236300.86,224992.48,370.6,188700,468046.41
11/21/2011 20:58,2665.58,2688.44,323,291,90,57,102,115,50,198.09,180.21,238149.09,226830.89,332.44,190200,471802.25
11/21/2011 21:08,2752.58,2688.44,323,291,89,56,102,115,50,190.26,177.54,239988.56,228669.38,432.12,191700,475547.56
11/21/2011 21:18,2667.13,1954.81,323,287,90,56,102,115,50,188.57,186.44,241821.17,230496.36,412.79,193100,479273.25
11/21/2011 21:28,2681.52,1886.16,324,304,89,56,102,115,50,196.4,183.5,243783.33,232363.7,375.24,194700,483159.28
11/21/2011 21:38,2717.85,1929.6,323,306,89,56,101,115,50,206.09,191.77,245759.69,234232.22,406.43,196200,487077.56
11/21/2011 21:48,2583.4,2668.59,324,307,90,56,101,115,50,184.84,191.15,247674.19,236093.86,403.74,197700,490924.78
11/21/2011 21:58,2688.5,2668.59,321,307,90,56,101,115,50,181.9,180.03,249533.64,237921.52,363.14,199200,494668.41
11/21/2011 22:08,2688.5,2668.59,321,307,89,56,101,115,50,188.39,180.12,251371.27,239662.8,365.58,200500,498297.25
11/21/2011 22:18,2688.5,2029.75,321,301,90,56,101,115,50,209.11,182.35,253245.33,241414.11,362.28,201900,501974.5
11/21/2011 22:28,3028.52,2016.53,300,302,89,56,101,115,50,186.08,182.35,255158.06,243174.72,354.7,203400,505701.66
11/21/2011 22:38,2706.43,1775.17,324,304,89,56,101,115,50,187.15,178.08,257062.64,244999.16,370.11,204900,509516.78
11/21/2011 22:48,2674.27,2000.95,325,305,89,56,101,115,50,185.37,180.66,258975.34,246844.91,397.38,206500,513325.47
11/21/2011 22:58,2735.74,1732.23,324,306,89,55,101,115,50,197.73,184.13,260900.13,248684,418.66,208000,517158.31
11/21/2011 23:08,2653.86,2696.42,323,306,89,55,101,115,50,184.93,184.93,262772.56,250516.83,417.2,209500,520907
11/21/2011 23:18,2562.45,2696.42,323,306,89,55,101,115,50,174.34,194.35,264614.19,252339.44,349.07,211000,524636.75
11/21/2011 23:28,2733.7,2696.42,322,306,89,55,101,115,50,171.94,180.03,266451.5,254153.55,357.14,212400,528335.88
11/21/2011 23:38,2596.53,2054.24,324,301,90,55,101,115,49,192.57,182.08,268329.31,255976.03,354.7,213900,532082.88
11/21/2011 23:48,2677.73,1897.32,322,303,89,55,101,115,50,192.22,180.3,270247.59,257722.31,384.17,215400,535816.25
11/21/2011 23:58,2677.73,2794.75,322,305,89,55,100,115,50,187.24,178.26,272157.91,259473.11,412.55,216900,539521.31
11/22/2011 0:08,2677.73,1926.03,322,305,89,55,100,115,49,185.82,179.06,1524.32,1385.6,331.95,1100,2952.3
11/22/2011 0:18,2807.41,2204.62,322,306,89,54,100,115,50,196.84,186.44,3444.34,3223.07,405.82,2700,6772.88
11/22/2011 0:28,2739.49,2732.49,324,306,89,55,100,115,50,208.4,188.31,5371.18,5051.33,412.55,4200,10594.68
11/22/2011 0:38,2611.68,2691.46,324,307,89,54,100,115,49,183.15,187.5,7263.61,6864.43,360.45,5700,14358.13
11/22/2011 0:48,2710.59,2691.46,323,307,89,55,100,114,49,184.57,187.24,9101.08,8685.85,394.2,7200,18069.36
11/22/2011 0:58,2535.13,2691.46,326,307,89,54,100,115,50,186.7,190.26,10933.77,10489.83,398.48,8700,21755.99
11/22/2011 1:08,2666.77,2153.03,324,297,89,54,100,115,50,199.07,174.7,12786.42,12237.35,340.63,10000,25413.76
11/22/2011 1:18,2666.77,2849.34,324,301,89,54,100,114,50,189.64,172.3,14698.26,13963.64,383.93,11500,29084.37
11/22/2011 1:28,2666.77,2030.91,324,302,89,54,99,112,49,186.08,171.05,16577.07,15711.38,395.18,13000,32751.69
11/22/2011 1:38,2698.26,1884.73,323,302,89,54,99,112,50,186.17,176.03,18459.7,17526.43,368.76,14500,36515.79
11/22/2011 1:48,2608.95,2746.18,324,305,89,54,99,114,50,186.62,180.39,20351.56,19326.71,343.57,16000,40276.43
11/22/2011 1:58,2639.27,1936.92,326,304,89,54,99,112,50,203.78,183.59,22279.48,21151.38,376.35,17600,44073.54
11/22/2011 2:08,2676.44,1704.15,324,306,89,54,99,112,50,194.89,194.09,24230.84,22987.08,386.37,19100,47911.46
11/22/2011 2:18,2597.75,2667.99,325,307,88,54,99,112,50,184.3,188.75,26120.99,24831.29,364.73,20600,51722.41
11/22/2011 2:28,2562.68,2667.99,325,307,88,54,99,112,50,188.66,190.88,28002.53,26680.48,378.3,22100,55519.38
11/22/2011 2:38,2684.7,2667.99,323,307,88,53,99,112,49,185.64,179.86,29876.41,28477.25,343.44,23500,59238.67
11/22/2011 2:48,2684.7,2036.77,323,301,88,54,99,112,50,184.3,180.48,31801.28,30262.21,380.38,24900,63028.47
11/22/2011 2:58,2684.7,2227.12,323,304,88,53,99,112,50,177.01,174.79,33733.03,32052.75,376.83,26400,66824.09
11/22/2011 3:08,2816.04,2770.57,325,306,88,53,99,112,50,182.26,193.91,35665.55,33906.02,346.14,27900,70679.51
11/22/2011 3:18,2716.02,1997.81,325,306,88,53,99,112,49,183.41,183.77,37607.71,35775.57,357.51,29500,74572.02
11/22/2011 3:28,2711.06,2698.06,325,307,88,53,98,112,50,190.8,192.48,39561.94,37655.09,378.67,31000,78466.52
11/22/2011 3:38,2679.7,2698.06,326,307,88,53,98,112,50,181.55,192.13,41418.93,39507.64,412.18,32500,82235.79
11/22/2011 3:48,2585.03,2698.06,326,307,88,53,98,112,49,184.57,193.55,43308.27,41379.71,353.96,34000,86045.3
11/22/2011 3:58,2623.91,2271.18,324,298,87,53,98,112,49,192.57,196.22,45190.54,43230.6,389.31,35400,89857.26
11/22/2011 4:08,2623.71,2098.48,324,306,88,53,98,112,50,192.93,196.58,47135.51,45093.06,329.62,37000,93745.88
11/22/2011 4:18,2679.33,2207.59,322,303,88,53,98,112,50,201.64,176.21,49094.98,46949.4,410.96,38600,97638.27
11/22/2011 4:28,2679.33,2946.89,322,288,88,52,98,112,49,198.71,178.7,51058.15,48735.22,409.25,40100,101453.97
11/22/2011 4:38,2679.33,2019.85,322,287,87,52,98,112,50,199.24,183.5,53015.56,50532.3,378.06,41600,105256.02
11/22/2011 4:48,2803.12,2120.65,316,288,87,52,98,112,50,192.57,180.75,54969.37,52322.8,415.48,43100,109077.73
11/22/2011 4:58,2734.5,2831.09,325,290,87,52,98,111,49,190.17,185.46,56918.6,54177.48,363.26,44600,112944.66
11/22/2011 5:08,2656.5,1681.48,324,290,87,52,98,112,49,198.98,183.95,58880.27,56038.75,375.73,46200,116822.38
11/22/2011 5:18,2711.99,2038.48,323,290,87,52,97,112,49,202.36,190.44,60849.51,57915.88,414.38,47700,120733.63
11/22/2011 5:28,2587.95,2721.62,324,290,87,52,97,112,49,186.35,186.88,62819.74,59786.61,398.24,49400,124661.41
11/22/2011 5:38,2698.07,1891.17,324,290,87,52,97,112,49,185.82,168.39,64758.27,61635.59,363.87,50900,128503.03
11/22/2011 5:48,2698.07,1981.28,324,290,87,52,97,112,49,188.84,172.3,66700.53,63437.15,377.69,52400,132284.78
11/22/2011 5:58,2698.07,2731.85,324,291,87,51,97,112,49,193.82,168.92,68637.57,65224.17,398.85,53900,136090.77
11/22/2011 6:08,2833.05,2693.01,319,291,87,51,97,112,50,175.5,183.86,70577.05,67037.85,341,55300,139914.14
11/22/2011 6:18,2784.71,2693.01,324,291,87,51,97,111,49,184.48,185.1,72492.78,68914.95,399.95,56800,143770.8
11/22/2011 6:28,2696.35,2693.01,323,291,87,51,97,111,49,187.86,184.93,74396.3,70790.05,346.62,58300,147611.11
11/22/2011 6:38,2709.06,2358.2,326,288,87,51,96,112,49,189.02,185.64,76319.27,72670.85,320.82,59800,151480.16
11/22/2011 6:48,2603.38,2265.32,328,291,87,51,96,111,49,192.31,182.79,78290.62,74559.33,425.27,61400,155425.36
11/22/2011 6:58,2696.64,1877.31,326,292,87,50,96,111,49,199.69,158.78,80244.93,76412.81,384.66,63000,159310.98
11/22/2011 7:08,2696.64,1878.38,326,292,87,51,96,111,49,210.63,164.74,82237.1,78216.97,384.17,64500,163170.03
11/22/2011 7:18,2696.64,2755.56,326,292,87,50,96,111,49,201.82,172.39,84228.27,80043.06,352.5,66000,167080.08
11/22/2011 7:28,2784.36,1985.44,325,292,86,51,96,111,49,191.77,181.19,86193.67,81873.74,336.11,67500,170938.56
11/22/2011 7:38,2812.86,2672.85,330,293,86,50,96,111,49,186.35,186.26,88073.51,83753.33,350.54,69000,174771.08
11/22/2011 7:48,2717.11,2672.85,322,293,86,50,96,111,49,182.7,188.84,89970.38,85634.68,357.88,70400,178627.88
11/22/2011 7:58,2679.07,2672.85,321,293,86,50,96,111,49,185.19,186.79,91883.06,87522.53,388.58,71900,182502.81
11/22/2011 8:08,2822.11,2051.09,322,291,86,50,95,112,49,185.1,192.22,93856.46,89410.95,383.44,73500,186444.75
11/22/2011 8:18,2550.81,2161.74,331,292,86,50,95,111,49,187.59,184.84,95807.69,91303.7,352.62,75100,190370.33
11/22/2011 8:28,2691.31,2276.58,322,292,86,50,95,111,49,200.58,181.46,97795.98,93215.77,405.58,76700,194346
11/22/2011 8:38,2671.45,1839.87,321,292,86,50,95,111,49,190.17,190.26,99860.9,95125.81,357.88,78200,198390.36
11/22/2011 8:48,2625.54,1898.09,320,293,86,49,95,111,49,177.28,181.64,101760.52,96986.35,358.24,79800,202203.58
11/22/2011 8:58,2681.33,2691.73,320,293,86,49,95,111,49,182.17,182.08,103704.14,98851.11,379.89,81400,206077.67
11/22/2011 9:08,2681.33,2691.73,320,293,86,49,95,111,50,175.23,183.24,105595.38,100631.23,388.58,82800,209785.53
11/22/2011 9:18,2681.33,2691.73,320,293,86,49,95,111,49,188.13,185.1,107479.99,102410.3,372.55,84200,213506.61
11/22/2011 9:28,3067.95,2084.27,299,287,86,49,95,111,49,191.77,184.93,109344.17,104191.07,383.81,85700,217220.67
11/22/2011 9:38,2689.8,1933.22,321,292,86,49,94,111,49,200.84,189.46,111270.45,106039.88,429.43,87200,221053.81
11/22/2011 9:48,2729.52,2101.94,320,292,86,49,94,111,49,188.75,188.57,113218.48,107896.16,387.6,88800,224908
11/22/2011 9:58,2786.3,2093.11,320,292,86,49,94,111,49,190.26,185.19,115162.2,109748.9,407.29,90300,228771.67
11/22/2011 10:08,2661.78,1846.39,322,292,85,49,94,111,49,199.69,183.33,117105.38,111608.48,400.68,91800,232640.92
11/22/2011 10:18,2713.41,1910.96,320,292,85,49,94,111,49,192.84,184.57,119059.82,113464.22,393.96,93400,236510.45
11/22/2011 10:28,2717.12,1927.34,320,292,86,48,94,111,49,190.26,181.64,121013.82,115324.35,338.67,95000,240368.66
11/22/2011 10:38,2606.52,1749.02,319,293,85,48,93,111,49,195.78,183.59,122942.34,117178.96,371.94,96700,244222.84
11/22/2011 10:48,2566.73,2691.6,318,292,85,48,93,111,49,190.44,180.84,124875.5,119046.97,404.84,98300,248083.19
11/22/2011 10:58,2535,2691.6,319,292,85,48,93,111,49,188.31,182.79,126728.27,120889.47,334.76,99800,251835.75
11/22/2011 11:08,2696.15,2691.6,316,292,85,48,93,111,49,196.22,181.81,128569.09,122662.45,365.46,101300,255501.58
11/22/2011 11:18,2696.15,1932.94,316,287,85,48,93,111,49,192.93,181.19,130417.15,124424.32,401.54,102600,259158.03
11/22/2011 11:28,2696.15,2217.47,316,292,85,48,93,111,49,231.88,179.95,132386.91,126196.14,458.41,104200,262948.84
11/22/2011 11:38,2618.75,2108.84,320,292,85,48,93,111,49,185.1,177.81,134320.44,128056.74,389.07,105800,266813.78
11/22/2011 11:48,2760.04,1996.81,320,292,85,47,92,111,49,184.66,180.21,136254.11,129902.69,419.03,107400,270645
11/22/2011 11:58,2660.74,1659.2,320,293,85,47,93,110,49,186.97,176.92,138169.55,131739.64,378.67,109000,274455.81
11/22/2011 12:08,2459.47,1993.5,319,292,85,47,93,110,49,183.95,177.99,140096.31,133587.13,391.27,110600,278294.06
11/22/2011 12:18,2740.83,2112.15,318,292,85,47,93,111,49,211.52,184.57,142018.38,135425.11,365.46,112200,282103.25
11/22/2011 12:28,2600.51,1879.32,318,292,85,47,93,111,49,235.26,185.82,143975.39,137274.95,357.88,113800,285983.13
11/22/2011 12:38,2690.27,2698.11,316,292,85,47,92,110,49,187.06,168.3,145866.14,139126.14,336.23,115400,289763.97
11/22/2011 12:48,2690.27,2698.11,316,292,85,47,92,111,49,179.5,157.8,147697.39,140858.23,375.12,116800,293356.88
11/22/2011 12:58,2690.27,2698.11,316,292,85,46,92,111,49,183.33,162.34,149538.72,142607.84,311.15,118300,296994.09
11/22/2011 13:08,3010.1,2092.99,302,292,85,46,92,110,49,169.72,171.14,151436.42,144369.58,367.17,119800,300700.09
11/22/2011 13:18,2705.4,2169.08,328,293,85,47,92,111,49,188.66,179.86,153320.78,146179.75,375.98,121300,304450.47
11/22/2011 13:28,2609.13,1812.22,319,293,85,46,92,111,49,219.34,178.43,155259.08,148030.88,374.27,122900,308312.63
11/22/2011 13:38,2775.14,1856.17,319,292,84,46,93,110,49,178.61,178.43,157216.13,149856.38,402.27,124500,312175.59
11/22/2011 13:48,2559.04,1820.18,320,292,85,46,92,110,49,180.12,174.17,159104.33,151668.7,350.17,126100,315932.25
11/22/2011 13:58,2602.69,2017.37,320,293,84,46,92,110,49,171.76,180.39,161011.16,153516.33,356.65,127700,319736.66
11/22/2011 14:08,2737.9,2078.14,318,292,84,46,92,110,49,192.66,181.99,162935.23,155339.23,404.35,129300,323521.38
11/22/2011 14:18,2567.39,2688.56,318,292,85,46,91,110,49,180.21,179.77,164826.86,157178.55,381.73,130800,327316.09
11/22/2011 14:28,2551.62,2688.56,318,292,84,46,91,110,49,178.88,186.08,166678.83,159022.03,420.13,132400,331052.66
11/22/2011 14:38,2684.2,2688.56,317,292,84,46,92,110,49,175.86,174.25,168536.36,160804.75,376.1,133800,334751.19
11/22/2011 14:48,2684.2,2099.07,317,291,84,46,91,110,49,193.37,173.37,170419.19,162567.97,353.6,135300,338466.34
11/22/2011 14:58,2684.2,1790.69,317,292,84,46,91,110,49,185.37,167.85,172340.67,164335.89,324,136800,342195.88
11/22/2011 15:08,2623.39,1834.93,327,292,84,46,91,110,49,191.6,186.08,174234.58,166129.42,408.51,138300,345935.56
11/22/2011 15:18,2669.06,2011.71,319,293,84,45,91,110,49,186.08,179.15,176154.55,167968.03,401.17,139900,349756.41
11/22/2011 15:28,2769.18,1954.58,318,292,84,45,91,110,49,192.22,180.48,178075.47,169804.73,362.77,141500,353575.25
11/22/2011 15:38,2645.39,1896.14,320,292,84,45,91,110,49,205.47,177.54,179987,171615.13,355.06,143100,357351.06
11/22/2011 15:48,2591.08,1761.75,319,292,84,45,91,110,49,185.01,182.7,181883.88,173428.72,349.56,144700,361128.69
11/22/2011 15:58,2736,2696.03,317,293,84,45,91,110,49,182.79,188.75,183795.66,175258.38,386.62,146300,364920.72
11/22/2011 16:08,2618.7,2696.03,318,293,84,45,90,110,49,188.75,178.26,185631.72,177061.84,384.66,147700,368599.72
11/22/2011 16:18,2535.2,2696.03,318,293,84,45,90,110,49,196.4,185.28,187460.02,178898.86,396.16,149200,372316.22
11/22/2011 16:28,2697.9,3002.92,316,282,84,45,91,110,49,180.57,169.63,189299.83,180665.28,361.18,150700,375973.56
11/22/2011 16:38,2697.9,2123.52,316,292,84,44,90,110,49,193.29,165.1,191213.14,182426.03,344.18,152200,379702.53
11/22/2011 16:48,2697.9,1934.91,316,292,84,45,90,110,49,203.33,169.54,193139.81,184168.61,430.16,153700,383425.81
11/22/2011 16:58,2616.32,2656.24,327,292,83,44,90,110,49,187.68,189.73,195054.61,185965.61,371.45,155200,387177.47
11/22/2011 17:08,2624.47,2008.93,320,293,84,44,90,110,49,187.95,181.81,196975.23,187799.25,350.05,156800,390987.31
11/22/2011 17:18,2764.74,1911.59,318,293,83,44,90,110,49,178.7,179.41,198906.11,189644.38,400.44,158400,394793.63
11/22/2011 17:28,2601.19,1808.29,321,293,84,44,89,110,49,191.06,184.66,200822.8,191481.42,383.19,159900,398621.69
11/22/2011 17:38,2598.44,2691.27,320,293,84,44,90,110,49,183.06,178.97,202754,193331.33,386.74,161500,402440.16
11/22/2011 17:48,2690.49,2691.27,319,293,84,44,89,110,49,186.62,186.53,204601.02,195161.05,363.5,163000,406180.28
11/22/2011 17:58,2691.84,2691.27,318,293,84,44,89,110,49,179.32,178.88,206435.47,196903.7,348.34,164400,409789.28
11/22/2011 18:08,2691.84,2307.43,318,289,83,44,89,110,49,196.84,182.97,208268.56,198644.39,400.81,165800,413401.06
11/22/2011 18:18,2691.84,2831.51,318,293,83,44,89,110,49,230.46,183.77,210217.13,200405.55,398.85,167300,417174.47
11/22/2011 18:28,2555.13,2006.74,328,293,83,44,89,110,49,189.19,178.43,212119.41,202229.92,381.24,168900,420958.97
11/22/2011 18:38,2772.76,1841.38,318,293,83,44,89,110,49,177.63,179.32,214019,204047.7,394.57,170500,424723.34
11/22/2011 18:48,2667.76,2777.91,321,293,83,44,89,110,49,186.79,183.41,215910.38,205863.2,374.14,172000,428486.91
11/22/2011 18:58,2600.51,1959.8,320,292,83,44,88,110,49,191.51,192.48,217807.92,207669.05,345.77,173600,432255.38
11/22/2011 19:08,2723,2061.61,319,292,83,44,89,110,49,200.76,186.17,219745.97,209485.98,406.31,175200,436068.59
11/22/2011 19:18,2686.46,2693.15,319,293,83,44,89,110,49,176.48,158.51,221638.8,211297.67,357.51,176600,439827.16
11/22/2011 19:28,2686.46,2693.15,319,293,83,44,89,110,49,183.5,168.39,223500.94,213063.05,374.02,178000,443492.22
11/22/2011 19:38,2686.46,2693.15,319,293,83,44,88,110,49,193.82,168.21,225342.5,214833.25,356.29,179400,447147
11/22/2011 19:48,2699.42,2110.96,323,291,83,44,88,110,49,219.43,179.5,227204.39,216602.47,388.7,180900,450849.63
11/22/2011 19:58,2680.51,1867.7,325,292,83,43,88,110,49,183.41,180.48,229154.02,218435.86,391.39,182500,454685.16
11/22/2011 20:08,2625.05,2762.3,320,292,83,43,88,110,49,179.23,180.3,231051.78,220246.89,307.61,184100,458462.69
11/22/2011 20:18,2505.8,1962.18,321,293,83,43,88,110,49,181.99,175.14,232950.42,222066.41,400.93,185700,462210.91
11/22/2011 20:28,2720.47,1898.81,318,292,83,43,88,110,49,188.57,177.9,234851.08,223897.66,382.09,187300,465993.75
11/22/2011 20:38,2670.23,2739.42,319,293,83,43,87,110,49,221.83,176.66,236764.02,225718.72,378.91,188900,469791.91
11/22/2011 20:48,2676.67,1900.62,318,292,83,43,87,110,49,190.97,160.47,238684.23,227531.95,356.78,190500,473569.56
11/22/2011 20:58,2676.67,2656.74,318,293,83,43,87,110,49,182.88,157.09,240500.22,229259.36,319.72,191900,477143.75
11/22/2011 21:08,2676.67,2656.74,318,293,83,43,87,110,49,185.19,168.12,242333.75,231010.89,383.44,193200,480779.88
11/22/2011 21:18,2850.61,2656.74,315,293,83,42,87,110,49,175.86,174.17,244159.34,232760.17,376.1,194600,484386.53
11/22/2011 21:28,2654.93,2813.94,328,292,83,42,87,110,49,195.69,179.95,246065.17,234579.31,404.35,196200,488171.06
11/22/2011 21:38,2706.45,2076.74,320,292,82,42,87,110,49,193.82,177.01,247960.5,236386,312.01,197800,491940.16
11/22/2011 21:48,2689.77,1902.58,319,292,82,42,86,110,49,190.53,180.66,249876.22,238201.44,361.18,199300,495727.09
11/22/2011 21:58,2653.34,2730.71,320,293,82,42,86,110,49,191.86,176.92,251795.72,240023.2,338.67,201000,499521.88
11/22/2011 22:08,2555.08,2052.47,321,293,82,42,86,110,49,186.17,174.79,253691.3,241846.97,401.42,202500,503274.84
11/22/2011 22:18,2661.74,1859.27,321,292,83,42,86,109,49,183.77,181.19,255605.22,243673.39,309.81,204100,507052.13
11/22/2011 22:28,2621.7,2697.67,321,293,82,41,86,109,49,183.15,180.57,257448.92,245483.81,353.72,205600,510730.44
11/22/2011 22:38,2697.03,2697.67,318,293,83,42,86,109,49,181.81,173.37,259279.42,247298.05,341.98,207000,514428.28
11/22/2011 22:48,2697.03,2697.67,318,293,82,42,86,110,49,175.23,169.72,261102.61,249019.98,334.27,208400,518005.91
11/22/2011 22:58,2697.03,2051.17,318,288,82,41,85,110,49,193.82,172.57,262978.69,250757.41,350.78,209800,521643.44
11/22/2011 23:08,2842.83,2169.39,313,290,82,41,85,110,49,192.93,179.77,264892.78,252506.3,379.16,211300,525359.88
11/22/2011 23:18,2589.37,2825.03,324,291,82,41,85,110,49,181.9,176.57,266809.38,254320.23,365.58,212900,529144.44
11/22/2011 23:28,2629.75,1893.41,330,292,82,41,85,109,49,185.01,178.35,268704.44,256148.13,370.96,214400,532919.81
11/22/2011 23:38,2659.25,2066.85,320,292,82,41,85,110,49,193.91,179.68,270611.53,257981.53,416.71,216000,536701.38
11/22/2011 23:48,2553.15,2762.7,321,292,82,41,85,109,49,198.62,185.55,272532.09,259790.38,359.71,217600,540474.63
11/22/2011 23:58,2539.75,1973.67,321,292,82,41,85,109,49,194.09,175.5,274439.66,261614.42,294.89,219100,544264.13
11/23/2011 0:08,2694.31,1799.51,318,291,82,41,85,109,49,186.26,176.03,1531.77,1468.32,386.86,1300,3025.07
11/23/2011 0:18,2694.31,2745.71,318,290,82,41,84,109,49,199.69,178.43,3423,3204.64,400.56,2700,6700.96
